URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12517942-Reviews-Posnya_Seni_Godod-Yogyakarta_Region_Java.html,      Posnya Seni Godod,3
https://www.tripadvisor.co.id/Hotel_Review-g3916131-d14178595-Reviews-Khayangan_Resort_Villa-Ngaglik_Sleman_District_Yogyakarta_Region_Java.html,      Khayangan Resort Villa,3
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d14882764-Reviews-Ndalem_Malioboro-Yogyakarta_Yogyakarta_Region_Java.html,      Ndalem Malioboro,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12377176-Reviews-Jogja_backpacker_home-Yogyakarta_Region_Java.html,      Jogja backpacker home,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12144652-Reviews-Hotel_Indah-Yogyakarta_Region_Java.html,      Hotel Indah,3
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d19691968-Reviews-Anjuma_Backpacker-Yogyakarta_Yogyakarta_Region_Java.html,      Anjuma Backpacker,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13971113-Reviews-Sonosewu_Homestay-Yogyakarta_Region_Java.html,      Sonosewu Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d12388624-Reviews-Omah_Gandok-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Omah Gandok,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11435489-Reviews-Antasena-Yogyakarta_Region_Java.html,      Antasena,3
https://www.tripadvisor.co.id/Hotel_Review-g2304084-d14910588-Reviews-Andakara_Homestay-Bantul_Yogyakarta_Region_Java.html,      Andakara Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d12788653-Reviews-Sendangsari_Family_Homestay-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Sendangsari Family Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d4841732-Reviews-Ndalem_Bintaran_Guest_House-Yogyakarta_Region_Java.html,      Ndalem Bintaran Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10840466-Reviews-Griyakoe-Yogyakarta_Region_Java.html,      Griyakoe,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13320581-Reviews-Ndalem_Diajeng-Yogyakarta_Region_Java.html,      Ndalem Diajeng,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d4235266-Reviews-Borobudur_Guest_House-Yogyakarta_Region_Java.html,      Borobudur Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d13983265-Reviews-Arilla_Eclat_Hotel-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Arilla Eclat Hotel,3
https://www.tripadvisor.co.id/Hotel_Review-g12623722-d8540205-Reviews-Oma_Homestay-Kalasan_Yogyakarta_Region_Java.html,      Oma Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8471748-Reviews-Omah_Monjali-Yogyakarta_Region_Java.html,      Omah Monjali,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11004869-Reviews-Seroja_Kostel_Golo-Yogyakarta_Region_Java.html,      Seroja Kostel Golo,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3784868-Reviews-D_Paragon_Pringwulung-Yogyakarta_Region_Java.html,      D'Paragon Pringwulung,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d317491-Reviews-Hotel_Winoto_Sastro-Yogyakarta_Region_Java.html,      Hotel Winoto Sastro,3
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d15037814-Reviews-RedDoorz_Plus_near_UPN_Jogjakarta_2-Yogyakarta_Yogyakarta_Region_Java.html,      RedDoorz Plus near UPN Jogjakarta 2,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11871894-Reviews-Omah_Prapti_Guesthouse-Yogyakarta_Region_Java.html,      Omah Prapti Guesthouse,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8667111-Reviews-Hati_Mas_Bed_Bike_Breakfast-Yogyakarta_Region_Java.html,"      Hati Mas Bed, Bike & Breakfast",3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7684466-Reviews-Omah_Mangkuyudan_Homestay-Yogyakarta_Region_Java.html,      Omah Mangkuyudan Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d6839737-Reviews-Hotel_Popi-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Hotel Popi,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8693142-Reviews-Natan_Royal_Heritage-Yogyakarta_Region_Java.html,      Natan Royal Heritage,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10820399-Reviews-Arjuna_31-Yogyakarta_Region_Java.html,      Arjuna 31,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3436950-Reviews-Fortuna_Guest_House-Yogyakarta_Region_Java.html,      Fortuna Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3784272-Reviews-D_Paragon_Condong_Catur-Yogyakarta_Region_Java.html,      D'Paragon Condong Catur,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8532134-Reviews-Green_Leaf-Yogyakarta_Region_Java.html,      Green Leaf,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d6771300-Reviews-Setra_House_Guesthouse-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Setra House Guesthouse,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12529319-Reviews-DOM_Hotel_Jogja-Yogyakarta_Region_Java.html,      DOM Hotel Jogja,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7274344-Reviews-Hotel_Madani_Syariah_Yogyakarta-Yogyakarta_Region_Java.html,      Hotel Madani Syariah Yogyakarta,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1221575-Reviews-Wisma_Persada_Guest_House-Yogyakarta_Region_Java.html,      Wisma Persada Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7997759-Reviews-Penginapan_Sari-Yogyakarta_Region_Java.html,      Penginapan Sari,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d2534324-Reviews-Hotel_Surya_Citra_Jogja-Yogyakarta_Region_Java.html,      Hotel Surya Citra Jogja,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d2715041-Reviews-House_of_Laskar_Hotel_and_Cafe-Yogyakarta_Region_Java.html,      House of Laskar Hotel and Cafe,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d7376483-Reviews-Hotel_Ceria-Yogyakarta_Region_Java.html,      Hotel Ceria,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8326981-Reviews-Hotel_Grha_Somaya-Yogyakarta_Region_Java.html,      Hotel Grha Somaya,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13391879-Reviews-Wabi_Sabi_Guest_House-Yogyakarta_Region_Java.html,      Wabi Sabi Guest House,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d9763457-Reviews-Jasmine_Heritage_Homestay-Yogyakarta_Region_Java.html,      Jasmine Heritage Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d6914690-Reviews-Yogyakarta_Backpacker_1-Yogyakarta_Region_Java.html,      Yogyakarta Backpacker  1,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d2299668-Reviews-Omah_Lawas_Homestay-Yogyakarta_Region_Java.html,      Omah Lawas Homestay,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d9786149-Reviews-Hotel_Rajadani_Malioboro-Yogyakarta_Region_Java.html,      Hotel Rajadani Malioboro,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3524040-Reviews-Hotel_Indrakila-Yogyakarta_Region_Java.html,      Hotel Indrakila,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3453866-Reviews-Hotel_Dieng_Permai-Yogyakarta_Region_Java.html,      Hotel Dieng Permai,3
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d3221054-Reviews-OYO_461_Hotel_Madukoro-Yogyakarta_Yogyakarta_Region_Java.html,      OYO 461 Hotel Madukoro,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12349797-Reviews-Guest_House_Giri_Arta-Yogyakarta_Region_Java.html,      Guest House Giri Arta,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d2244575-Reviews-Hotel_Pramesthi-Yogyakarta_Region_Java.html,      Hotel Pramesthi,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10516213-Reviews-Delta_Hotel_Timoho-Yogyakarta_Region_Java.html,      Delta Hotel Timoho,3
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3228761-Reviews-NDalem_Ngabean-Yogyakarta_Region_Java.html,      nDalem Ngabean,3
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d11741793-Reviews-Nitada_Premiere_Indonesia-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Nitada Premiere Indonesia,3
https://www.tripadvisor.co.id/Hotel_Review-g790292-d1221529-Reviews-Losmen_Srikandi-Parangtritis_Yogyakarta_Region_Java.html,      Losmen Srikandi,3
